frame_id,predict_steering_angle,steering_angle_change,seed,class
29391406.png,0.30024579167366,0.28062519431114197,1,0
29391407.png,0.435846090316772,0.3257814943790436,1,0
29391408.png,0.368728220462799,0.2131733000278473,1,1
29391409.png,0.355559051036835,0.22632917761802673,1,0
29391410.png,0.326674610376358,0.25057438015937805,1,0
29391411.png,0.271654099225998,0.24738474190235138,1,0
29391412.png,0.196273237466812,0.2066374570131302,1,0
29391413.png,0.194836109876633,0.21777892112731934,1,0
29391414.png,0.192826956510544,0.2300000637769699,1,0
29391415.png,0.185232475399971,0.21022512018680573,1,0
29391416.png,0.428976118564606,0.33041515946388245,1,0
29391417.png,0.295254588127136,0.21925067901611328,1,0
29391418.png,0.274679481983185,0.2446938157081604,1,0
29391419.png,0.289556294679642,0.22270137071609497,1,0
29391420.png,0.168405100703239,0.257101833820343,1,0
29391421.png,0.199609786272049,0.22427158057689667,1,0
29391422.png,0.128754690289497,0.18350942432880402,1,0
29391423.png,0.135612204670906,0.09466442465782166,1,0
29391424.png,0.0876535102725029,0.12435928732156754,1,0
29391425.png,0.078953392803669,0.12188483774662018,1,0
29391426.png,0.146169424057007,0.15198737382888794,1,0
29391427.png,0.142241165041924,0.19591163098812103,1,0
29391428.png,0.266104876995087,0.2093885838985443,1,0
29391429.png,0.255665987730026,0.20244282484054565,1,0
29391430.png,0.328025192022324,0.23544661700725555,1,0
29391431.png,0.286783039569855,0.1227223351597786,1,1
29391432.png,0.302916079759598,0.22696620225906372,1,0
29391433.png,0.164051860570908,0.17937415838241577,1,0
29391434.png,0.287955850362778,0.24245774745941162,1,0
29391435.png,0.157354727387428,0.1578359305858612,1,0
29391436.png,0.166505351662636,0.1575424075126648,1,0
29391437.png,0.261415004730225,0.24163967370986938,1,0
29391438.png,0.211734905838966,0.15927369892597198,1,0
29391439.png,0.263821542263031,0.19337858259677887,1,0
29391440.png,0.153193846344948,0.1503322571516037,1,0
29391441.png,0.21904493868351,0.15315313637256622,1,0
29391442.png,0.119987189769745,0.19695429503917694,1,0
29391443.png,0.194062203168869,0.18443404138088226,1,0
29391444.png,0.10183959454298,0.1771010160446167,1,0
29391445.png,0.161770537495613,0.2083185911178589,1,0
29391446.png,0.145004078745842,0.11998014897108078,1,0
29391447.png,0.212226927280426,0.17092353105545044,1,0
29391448.png,0.111500062048435,0.1347970962524414,1,0
29391449.png,0.125134482979774,0.10769333690404892,1,0
29391450.png,0.112251617014408,0.15321750938892365,1,0
29391451.png,0.0834718868136406,0.11055511981248856,1,0
29391452.png,0.0701745301485062,0.05691142752766609,1,0
29391453.png,0.0538071841001511,0.047394320368766785,1,0
29391454.png,0.0865588933229446,0.07165396213531494,1,0
29391455.png,0.0685084983706474,0.06960234045982361,1,0
29391456.png,0.159814983606339,0.09999114274978638,1,0
29391457.png,0.0548842810094357,0.0871613398194313,1,0
29391458.png,0.0942975431680679,0.09833743423223495,1,0
29391459.png,0.106220133602619,0.10239678621292114,1,0
29391460.png,0.198019996285439,0.11779221892356873,1,0
29391461.png,0.191056653857231,0.09123881906270981,1,0
29391462.png,0.212236404418945,0.08339346945285797,1,0
29391463.png,0.223647952079773,0.11242003738880157,1,0
29391464.png,0.196765467524529,0.09231512248516083,1,0
29391465.png,0.15280619263649,0.08394929021596909,1,0
29391466.png,0.191978260874748,0.1562642902135849,1,0
29391467.png,0.189471393823624,0.11047264188528061,1,0
29391468.png,0.160455405712128,0.1363181322813034,1,0
29391469.png,0.163707911968231,0.1803569197654724,1,0
29391470.png,0.284644722938538,0.22140760719776154,1,0
29391471.png,0.338155597448349,0.24209770560264587,1,0
29391472.png,0.369641482830048,0.2694580852985382,1,0
29391473.png,0.245608046650887,0.19772613048553467,1,0
29391474.png,0.233222499489784,0.24295887351036072,1,0
29391475.png,0.215424925088882,0.23272888362407684,1,0
29391476.png,0.198601171374321,0.18040382862091064,1,0
29391477.png,0.260129749774933,0.22206808626651764,1,0
67062215.png,0.26043963432312,0.08717865496873856,2,1
67062216.png,0.232985451817513,0.08533458411693573,2,1
67062217.png,0.247327744960785,0.059645168483257294,2,1
67062218.png,0.245509058237076,0.04426901414990425,2,1
67062219.png,0.242784798145294,0.08921796083450317,2,1
67062220.png,0.156771346926689,0.16204765439033508,2,0
67062221.png,0.168094620108604,0.2052222639322281,2,0
67062222.png,0.152033776044846,0.20889005064964294,2,0
67062223.png,0.185130029916763,0.20589309930801392,2,0
67062224.png,0.221791565418243,0.19521166384220123,2,0
67062225.png,0.17932440340519,0.19522930681705475,2,0
67062226.png,0.272781878709793,0.15284648537635803,2,1
67062227.png,0.218144863843918,0.16855362057685852,2,0
67062228.png,0.276307225227356,0.16935506463050842,2,0
67062229.png,0.271678298711777,0.1290391981601715,2,1
67062230.png,0.218099549412727,0.1745501458644867,2,0
67062231.png,0.209279403090477,0.14428354799747467,2,0
67062232.png,0.0947384387254715,0.06498904526233673,2,0
67062233.png,0.108646601438522,0.07347840815782547,2,0
67062234.png,0.194632351398468,0.09111914038658142,2,0
67062235.png,0.155020207166672,0.07422930002212524,2,0
67062236.png,0.151051163673401,0.020252972841262817,2,1
67062237.png,0.108119815587997,-0.022592082619667053,2,1
67062238.png,0.0855226516723633,-0.004597886931151152,2,0
67062239.png,0.118577852845192,0.10883935540914536,2,0
67062240.png,0.231070905923843,0.17188383638858795,2,0
67062241.png,0.208203122019768,0.13999055325984955,2,0
67062242.png,0.239624336361885,0.21917203068733215,2,0
67062243.png,0.17714324593544,0.08066346496343613,2,0
67062244.png,0.0964922830462456,0.15682190656661987,2,0
67062245.png,0.098411813378334,0.1452130228281021,2,0
67062246.png,0.153424173593521,0.19422771036624908,2,0
67062247.png,0.172433346509933,0.16213200986385345,2,0
67062248.png,0.119964979588985,0.2169855833053589,2,0
67062249.png,0.154665321111679,0.19379524886608124,2,0
67062250.png,0.225770607590675,0.19276729226112366,2,0
67062251.png,0.222242653369904,0.24723297357559204,2,0
67062252.png,0.18532806634903,0.25060972571372986,2,0
67062253.png,0.235745370388031,0.1896454095840454,2,0
67062254.png,0.267046689987183,0.15213072299957275,2,1
67062255.png,0.235065668821335,0.23993195593357086,2,0
67062256.png,0.240669280290604,0.2590567469596863,2,0
67062257.png,0.184505790472031,0.1863071769475937,2,0
67062258.png,0.223780885338783,0.22840969264507294,2,0
67062259.png,0.10068491846323,0.26367461681365967,2,1
67062260.png,0.268211185932159,0.24508541822433472,2,0
67062261.png,0.282636553049088,0.2296658754348755,2,0
67062262.png,0.145424604415894,0.17923307418823242,2,0
67062263.png,0.24269625544548,0.18918296694755554,2,0
67062264.png,0.199095502495766,0.19011510908603668,2,0
67062265.png,0.294045984745026,0.1463412344455719,2,1
67062266.png,0.13680574297905,0.1493440717458725,2,0
67062267.png,0.181467279791832,0.18065792322158813,2,0
67062268.png,0.162392750382423,0.24340234696865082,2,0
67062269.png,0.0659242197871208,0.14785785973072052,2,0
67062270.png,0.211429715156555,0.2789534032344818,2,0
67062271.png,0.186941921710968,0.19727559387683868,2,0
67062272.png,0.156576335430145,0.25392720103263855,2,0
67062273.png,0.0307399928569794,0.23972706496715546,2,1
67062274.png,0.205769494175911,0.2184079885482788,2,0
67062275.png,0.107757970690727,0.23039506375789642,2,1
67062276.png,0.303961396217346,0.2648308277130127,2,0
67062277.png,0.272280186414719,0.19503158330917358,2,0
67062278.png,0.300383627414703,0.2848811745643616,2,0
67062279.png,0.271514385938644,0.23639293015003204,2,0
67062280.png,0.235461637377739,0.19042153656482697,2,0
67062281.png,0.305265128612518,0.20608825981616974,2,0
67062282.png,0.204554632306099,0.25505948066711426,2,0
67062283.png,0.142592445015907,0.21268649399280548,2,0
67062284.png,0.0997519493103027,0.1643373966217041,2,0
67062285.png,0.131838947534561,0.18107172846794128,2,0
67062286.png,0.160664215683937,0.2487594336271286,2,0
67062287.png,0.239207789301872,0.1680999994277954,2,0
67062288.png,0.152127206325531,0.12808799743652344,2,0
67062289.png,0.217018097639084,0.14574390649795532,2,0
67062290.png,0.182229653000832,0.11269433051347733,2,0
67062291.png,0.127505302429199,0.10786152631044388,2,0
67062292.png,0.199699133634567,0.10469575971364975,2,0
67062293.png,0.179150268435478,0.11199187487363815,2,0
67062294.png,0.1379075050354,0.10857665538787842,2,0
67062295.png,0.0554039925336838,0.06321092694997787,2,0
67062296.png,-0.0108683155849576,0.029306422919034958,2,0
67062297.png,0.227278366684914,0.1798078417778015,2,0
67062298.png,0.27718523144722,0.19751036167144775,2,0
67062299.png,0.215255737304687,0.22036291658878326,2,0
67062300.png,0.242452636361122,0.15422120690345764,2,0
67062301.png,0.295849651098251,0.19203178584575653,2,0
67062302.png,0.224055305123329,0.18454718589782715,2,0
67062303.png,0.333538919687271,0.19357194006443024,2,1
67062304.png,0.174475759267807,0.18495617806911469,2,0
67062305.png,0.166506379842758,0.23358015716075897,2,0
67062306.png,0.280008137226105,0.19875480234622955,2,0
67062307.png,0.404171913862228,0.2840452194213867,2,1
67062308.png,0.327775865793228,0.22238871455192566,2,0
67062309.png,0.410004705190659,0.31097906827926636,2,0
67062310.png,0.228259265422821,0.19369253516197205,2,0
67062311.png,0.185099333524704,0.128190815448761,2,0
67062312.png,0.251667231321335,0.14063648879528046,2,0
67062313.png,0.196309164166451,0.12110983580350876,2,0
67062314.png,0.125900506973267,0.12595373392105103,2,0
67062315.png,0.133758023381233,0.131021648645401,2,0
67062316.png,0.0628116428852081,0.03742339089512825,2,0
67062317.png,0.145881369709969,0.13052880764007568,2,0
67062318.png,0.343185901641846,0.187134250998497,2,1
67062319.png,0.294130474328995,0.3023434281349182,2,0
67062320.png,0.182005420327187,0.20602084696292877,2,0
67062321.png,0.204922795295715,0.16616302728652954,2,0
67062322.png,0.178282335400581,0.07460059970617294,2,0
67062323.png,0.184528395533562,0.13790357112884521,2,0
67062324.png,0.0694276988506317,0.09786385297775269,2,0
67062325.png,0.111801914870739,0.1092633455991745,2,0
67062326.png,0.0758456140756607,0.12336175888776779,2,0
67062327.png,0.0863673537969589,0.23123463988304138,2,1
67062328.png,0.146214231848717,0.21000126004219055,2,0
67062329.png,0.19582337141037,0.20393024384975433,2,0
67062330.png,0.22512574493885,0.14708441495895386,2,0
67062331.png,0.217268854379654,0.1355934888124466,2,0
67062332.png,0.218696340918541,0.1366836279630661,2,0
67062333.png,0.155975803732872,0.1200152188539505,2,0
67062334.png,0.129980355501175,0.09728390723466873,2,0
67062335.png,0.0814460664987564,0.05166850984096527,2,0
67062336.png,0.107191577553749,0.058253951370716095,2,0
67062337.png,0.113883905112743,0.06739964336156845,2,0
67062338.png,0.19274115562439,0.14227938652038574,2,0
67062339.png,0.183283671736717,0.06386037915945053,2,1
10941996.png,-0.408957809209824,-0.17203351855278015,3,1
10941997.png,-0.464145928621292,-0.2774447202682495,3,1
10941998.png,-0.344392359256744,-0.10957742482423782,3,1
10941999.png,-0.298941045999527,-0.09619401395320892,3,1
10942000.png,-0.246458828449249,-0.10699810087680817,3,1
10942001.png,-0.283041179180145,-0.09228183329105377,3,1
10942002.png,-0.276066869497299,-0.055297546088695526,3,1
10942003.png,-0.162566512823105,-0.06149623543024063,3,0
10942004.png,-0.239089399576187,-0.037193115800619125,3,1
10942005.png,-0.266158521175385,-0.07424580305814743,3,1
10942006.png,-0.29000535607338,-0.08839101344347,3,1
10942007.png,-0.443772286176682,-0.14585599303245544,3,1
10942008.png,-0.392964065074921,-0.04113882780075073,3,1
10942009.png,-0.36383181810379,-0.11574500799179077,3,1
10942010.png,-0.341716766357422,-0.22425401210784912,3,0
10942011.png,-0.270175844430923,-0.14785917103290558,3,0
10942012.png,-0.193660363554955,-0.13361597061157227,3,0
10942013.png,-0.252557158470154,-0.12242522090673447,3,0
10942014.png,-0.423079162836075,-0.1120385155081749,3,1
10942015.png,-0.337691128253937,-0.1632404625415802,3,1
10942016.png,-0.224607735872269,-0.16659043729305267,3,0
10942017.png,-0.234239086508751,-0.2090894728899002,3,0
10942018.png,-0.331600964069366,-0.1693856567144394,3,1
10942019.png,-0.267012387514114,-0.20207294821739197,3,0
10942020.png,-0.263139307498932,-0.24684368073940277,3,0
10942021.png,-0.241646960377693,-0.1840120404958725,3,0
10942022.png,-0.226624861359596,-0.23334959149360657,3,0
10942023.png,-0.243858352303505,-0.277218222618103,3,0
10942024.png,-0.531921088695526,-0.3121519982814789,3,1
10942025.png,-0.535014510154724,-0.2837323248386383,3,1
10942026.png,-0.354101151227951,-0.20889797806739807,3,1
10942027.png,-0.347065925598145,-0.23510420322418213,3,0
10942028.png,-0.347829133272171,-0.1990959197282791,3,1
10942029.png,-0.389080017805099,-0.10931609570980072,3,1
10942030.png,-0.382233738899231,-0.15819713473320007,3,1
10942031.png,-0.410638213157654,-0.21778109669685364,3,1
10942032.png,-0.39024418592453,-0.24613407254219055,3,1
10942033.png,-0.450615644454956,-0.29168006777763367,3,1
10942034.png,-0.565265119075775,-0.3725277781486511,3,1
10942035.png,-0.418466240167618,-0.331061989068985,3,0
10942036.png,-0.483227699995041,-0.2729423940181732,3,1
10942037.png,-0.446135610342026,-0.21026381850242615,3,1
10942038.png,-0.449557185173035,-0.23489613831043243,3,1
10942039.png,-0.371763855218887,-0.25065359473228455,3,0
10942040.png,-0.33331373333931,-0.23401355743408203,3,0
10942041.png,-0.443701893091202,-0.17658138275146484,3,1
10942042.png,-0.333757340908051,-0.1372414082288742,3,1
10942043.png,-0.39538186788559,-0.17729690670967102,3,1
10942044.png,-0.292361289262772,-0.2195316106081009,3,0
10942045.png,-0.233554929494858,-0.22862465679645538,3,0
10942046.png,-0.269400954246521,-0.21856282651424408,3,0
10942047.png,-0.348698198795319,-0.1405867338180542,3,1
10942048.png,-0.323438853025436,-0.17182017862796783,3,1
10942049.png,-0.239100858569145,-0.10598605871200562,3,0
10942050.png,-0.119672015309334,-0.06052716076374054,3,0
10942051.png,-0.200018361210823,-0.14036794006824493,3,0
10942052.png,-0.237552210688591,-0.07501840591430664,3,1
10942053.png,-0.263860583305359,-0.2051607221364975,3,0
10942054.png,-0.304782122373581,-0.240547314286232,3,0
10942055.png,-0.229189693927765,-0.10767766088247299,3,0
10942056.png,-0.234850212931633,-0.1491718739271164,3,0
10942057.png,-0.220249027013779,-0.2202569842338562,3,0
10942058.png,-0.194691956043243,-0.16461074352264404,3,0
10942059.png,-0.217290624976158,-0.14985229074954987,3,0
10942060.png,-0.161488428711891,-0.10950810462236404,3,0
10942061.png,-0.177381530404091,-0.13451281189918518,3,0
10942062.png,-0.195278778672218,-0.11331062018871307,3,0
10942063.png,-0.127968177199364,-0.05576392263174057,3,0
10942064.png,-0.0528601296246052,-0.087864950299263,3,0
10942065.png,-0.151661053299904,-0.1482381671667099,3,0
10942066.png,-0.0477942936122417,-0.0060882605612277985,3,0
10942067.png,-0.0522005818784237,-0.021097198128700256,3,0
10942068.png,-0.00353528931736946,-0.022252826020121574,3,0
10942069.png,-0.0394234471023083,0.015467372722923756,3,0
10942070.png,-0.021070646122098,0.016654858365654945,3,0
10942071.png,-0.0940325781702995,0.001039661350660026,3,0
10942072.png,-0.0105658303946257,-0.026586836203932762,3,0
10942073.png,-0.0335770808160305,-0.03598688170313835,3,0
10942074.png,-0.0870692357420921,-0.0627632811665535,3,0
10942075.png,-0.0139840869233012,0.06752005964517593,3,0
10942076.png,-0.0393349379301071,0.06415345519781113,3,0
10942077.png,-0.00374313001520932,0.01742549054324627,3,0
10942078.png,-0.00967646297067404,-0.03150187060236931,3,0
10942079.png,-0.0518992766737938,0.013689549639821053,3,0
10942080.png,0.00476771453395486,0.0045968289487063885,3,0
10942081.png,-0.0359819978475571,0.002977048745378852,3,0
10942082.png,-0.0579132288694382,0.012226466089487076,3,0
10942083.png,-0.000648133456707001,0.0007487311377190053,3,0
10942084.png,-0.0256328172981739,0.031221065670251846,3,0
10942085.png,-0.0197163019329309,0.0053026326932013035,3,0
10942086.png,0.00185690016951412,0.00847320444881916,3,0
10942087.png,-0.00584915839135647,0.017151538282632828,3,0
10942088.png,-0.0201615933328867,0.014339059591293335,3,0
10942089.png,-0.0259971804916859,-0.007589534856379032,3,0
10942090.png,-0.0192960407584906,-0.02221110835671425,3,0
10942091.png,-0.0587688684463501,-0.01678590476512909,3,0
10942092.png,-0.0992818400263786,0.007389876991510391,3,0
10942093.png,-0.0810878276824951,0.02031257189810276,3,0
10942094.png,-0.13682995736599,0.009815382771193981,3,1
10942095.png,-0.0708631947636604,0.005434209015220404,3,0
10942096.png,-0.112540900707245,-0.0017362753860652447,3,0
10942097.png,-0.0852193236351013,0.012887634336948395,3,0
10942098.png,-0.0528774932026863,-0.008378568105399609,3,0
10942099.png,-0.0686039179563522,-0.012402069754898548,3,0
10942100.png,-0.0714253857731819,0.0023756984155625105,3,0
10942101.png,-0.0688422024250031,-0.021534288302063942,3,0
10942102.png,-0.0493397042155266,-0.008491219021379948,3,0
10942103.png,-0.0524306185543537,-0.007309128530323505,3,0
10942104.png,-0.0872331336140633,-0.004632844589650631,3,0
10942105.png,-0.240088731050491,0.012874075211584568,3,1
10942106.png,-0.211274087429047,0.025735067203640938,3,1
10942107.png,-0.256973803043365,-0.03267408162355423,3,1
10942108.png,-0.301490694284439,-0.08159832656383514,3,1
10942109.png,-0.262428402900696,-0.05604822188615799,3,1
10942110.png,-0.161588996648788,-0.05452767759561539,3,0
10942111.png,-0.15003901720047,-0.030355319380760193,3,0
10942112.png,-0.218034103512764,-0.07600823789834976,3,1
10942113.png,-0.155933260917664,-0.08728250861167908,3,0
10942114.png,-0.195717513561249,-0.0026159496046602726,3,1
10942115.png,-0.223361104726791,0.027837364003062248,3,1
10942116.png,-0.308789879083633,-0.03746026009321213,3,1
10942117.png,-0.352654784917831,0.024021968245506287,3,1
10942118.png,-0.216960459947586,-0.0601956732571125,3,1
10942119.png,-0.174448400735855,-0.0521540641784668,3,0
10942120.png,-0.272672891616821,-0.1251753270626068,3,1
41244353.png,0.410469859838486,0.3103301525115967,4,0
41244354.png,0.406026601791382,0.1401984542608261,4,1
41244355.png,0.452720761299133,0.1960451304912567,4,1
41244356.png,0.359277129173279,0.18679898977279663,4,1
41244357.png,0.349553465843201,0.15876322984695435,4,1
41244358.png,0.416987717151642,0.1656927764415741,4,1
41244359.png,0.314583748579025,0.25166618824005127,4,0
41244360.png,0.320490628480911,0.23579394817352295,4,0
41244361.png,0.347432345151901,0.1980791985988617,4,1
41244362.png,0.396923363208771,0.24721123278141022,4,1
41244363.png,0.359460562467575,0.26504650712013245,4,0
41244364.png,0.289174288511276,0.0478571280837059,4,1
41244365.png,0.349695891141891,0.05798095464706421,4,1
41244366.png,0.329199969768524,0.16716396808624268,4,1
41244367.png,0.390048772096634,0.16527490317821503,4,1
41244368.png,0.321640700101852,0.15580393373966217,4,1
41244369.png,0.396395176649094,0.04076429456472397,4,1
41244370.png,0.25321552157402,0.06813699752092361,4,1
41244371.png,0.386883437633514,0.06493640691041946,4,1
41244372.png,0.309068948030472,0.06391506642103195,4,1
41244373.png,0.322225123643875,0.17081214487552643,4,1
41244374.png,0.349828004837036,0.07073646783828735,4,1
41244375.png,0.394915401935577,0.1463833898305893,4,1
41244376.png,0.348150461912155,0.1493990421295166,4,1
41244377.png,0.378798425197601,0.12413419038057327,4,1
41244378.png,0.314899772405624,0.12965023517608643,4,1
41244379.png,0.364671856164932,0.21532198786735535,4,1
41244380.png,0.438922256231308,0.22566582262516022,4,1
41244381.png,0.533990263938904,0.2957945168018341,4,1
41244382.png,0.444323033094406,0.04504634812474251,4,1
41244383.png,0.441655457019806,0.18890409171581268,4,1
41244384.png,0.539460182189941,0.09292075037956238,4,1
41244385.png,0.494105666875839,0.31884437799453735,4,1
41244386.png,0.399622917175293,0.11405421048402786,4,1
41244387.png,0.384557783603668,0.13834793865680695,4,1
41244388.png,0.373473703861237,0.06721019744873047,4,1
41244389.png,0.338559448719025,0.015236001461744308,4,1
41244390.png,0.328673362731934,0.060574010014534,4,1
41244391.png,0.274217009544373,0.07073518633842468,4,1
41244392.png,0.364123106002808,0.11794932186603546,4,1
41244393.png,0.317895174026489,0.19814760982990265,4,0
41244394.png,0.318027526140213,0.21334955096244812,4,0
41244395.png,0.327778965234756,0.1511487364768982,4,1
41244396.png,0.373130708932877,0.24421969056129456,4,1
41244397.png,0.583990395069122,0.25713109970092773,4,1
41244398.png,0.363211125135422,0.2477094531059265,4,0
41244399.png,0.303445786237717,0.17434878647327423,4,1
41244400.png,0.346316695213318,0.14443959295749664,4,1
41244401.png,0.362322777509689,0.16292311251163483,4,1
41244402.png,0.296818405389786,0.18739013373851776,4,0
41244403.png,0.354256153106689,0.1824999749660492,4,1
41244404.png,0.300511360168457,0.16314765810966492,4,1
41244405.png,0.337034821510315,0.11720983684062958,4,1
41244406.png,0.320831596851349,0.1786411702632904,4,1
41244407.png,0.34096160531044,0.07121854275465012,4,1
41244408.png,0.34534615278244,0.1028219535946846,4,1
41244409.png,0.403256267309189,0.10326079279184341,4,1
41244410.png,0.364222377538681,0.19767557084560394,4,1
41244411.png,0.325733691453934,0.13110315799713135,4,1
41244412.png,0.326473534107208,0.11078879982233047,4,1
41244413.png,0.378264605998993,0.1492292881011963,4,1
41244414.png,0.32173278927803,0.01607491448521614,4,1
41244415.png,0.325688123703003,-0.048857688903808594,4,1
41244416.png,0.447815656661987,0.12828382849693298,4,1
41244417.png,0.315810531377792,0.1029742881655693,4,1
41244418.png,0.38899239897728,0.2682949900627136,4,0
41244419.png,0.382524818181992,0.2361278533935547,4,1
41244420.png,0.362976610660553,0.14766336977481842,4,1
41244421.png,0.327200770378113,0.21651910245418549,4,0
41244422.png,0.411153882741928,0.2655588686466217,4,1
41244423.png,0.251445770263672,0.3590296804904938,4,0
41244424.png,0.242039084434509,0.24109096825122833,4,0
41244425.png,0.267438560724258,0.17958848178386688,4,0
41244426.png,0.48381769657135,0.3650577962398529,4,0
41244427.png,0.429824769496918,0.2844144403934479,4,1
41244428.png,0.441844016313553,0.30052295327186584,4,1
41244429.png,0.305894732475281,0.39553242921829224,4,0
41244430.png,0.30473580956459,0.27233996987342834,4,0
41244431.png,0.441588222980499,0.32932668924331665,4,0
41244432.png,0.539147615432739,0.23306512832641602,4,1
41244433.png,0.435153901576996,0.2673729658126831,4,1
41244434.png,0.46644538640976,0.22493179142475128,4,1
41244435.png,0.435553789138794,0.18267670273780823,4,1
41244436.png,0.396117925643921,0.10087431222200394,4,1
41244437.png,0.314833670854568,0.2060537487268448,4,0
41244438.png,0.50432288646698,0.23483452200889587,4,1
41244439.png,0.419179111719132,0.3105708062648773,4,0
41244440.png,0.330321401357651,0.3755462169647217,4,0
41244441.png,0.359675019979477,0.2725774943828583,4,0
41244442.png,0.361817419528961,0.24714557826519012,4,0
41244443.png,0.325024336576462,0.28628966212272644,4,0
41244444.png,0.350790500640869,0.18573494255542755,4,1
41244445.png,0.353983163833618,0.17970570921897888,4,1
41244446.png,0.257335424423218,0.09588126093149185,4,1
41244447.png,0.315093874931335,0.10748811811208725,4,1
41244448.png,0.393439501523972,0.08350690454244614,4,1
41244449.png,0.451029449701309,0.1459517776966095,4,1
41244450.png,0.451800167560577,0.06570734828710556,4,1
41244451.png,0.171385645866394,0.015330469235777855,4,1
41244452.png,0.192929834127426,0.10658323019742966,4,0
41244453.png,0.12840735912323,0.1088290736079216,4,0
41244454.png,0.0522873513400555,0.06916102021932602,4,0
41244455.png,0.103781081736088,-0.0020449974108487368,4,0
41244456.png,0.0372929349541664,0.09194397926330566,4,0
41244457.png,0.0231146719306707,0.03917381539940834,4,0
41244458.png,0.0146033028140664,0.004281044937670231,4,0
41244459.png,0.000100798904895782,0.034457024186849594,4,0
41244460.png,0.0316192470490932,-0.016149282455444336,4,0
41244461.png,-0.0104566384106874,-0.12494443356990814,4,0
41244462.png,-0.0694223865866661,-0.08670711517333984,4,0
41244463.png,-0.0588257126510143,0.04965111240744591,4,0
41244464.png,-0.153825879096985,0.020371127873659134,4,1
41244465.png,-0.0900592133402824,0.06716760993003845,4,1
41244466.png,-0.0719967111945152,0.010807923041284084,4,0
41244467.png,-0.0206081047654152,-0.05226258933544159,4,0
41244468.png,-0.0325361900031567,-0.12870551645755768,4,0
41244469.png,-0.0595692843198776,-0.045681241899728775,4,0
41244470.png,-0.0691842809319496,-0.013028400018811226,4,0
41244471.png,-0.0981034934520721,-0.06135421246290207,4,0
41244472.png,-0.0481855534017086,-0.02346794679760933,4,0
41244473.png,-0.118407644331455,-0.08519457280635834,4,0
41244474.png,-0.262811601161957,-0.030933231115341187,4,1
41244475.png,-0.214980751276016,-0.07088639587163925,4,1
41244476.png,-0.309661239385605,-0.010946187190711498,4,1
41244477.png,-0.226220697164536,-0.05857250466942787,4,1
53850044.png,-0.0562008693814278,-0.0013302189763635397,5,0
53850045.png,-0.0377519503235817,-0.018289286643266678,5,0
53850046.png,-0.0963020920753479,0.015656128525733948,5,0
